menu_id,restaurant_id,dish_name,cuisine,is_vegetarian,is_vegan
11391,850,Sambar,Indian,True,True
11392,850,Chicken Lollipop,Indian,False,False
11393,850,Gatte Ki Sabzi,Indian,True,True
11394,850,Rava Dosa,Indian,True,True
11395,850,Baingan Bharta,Indian,True,True
11396,850,Pineaple Pachadi,Indian,True,True
11397,850,Pakora,Indian,True,True
11398,851,Japanese Pear,Japanese,True,True
11399,851,Gomoku Yakisoba,Japanese,True,True
11400,851,Matcha Ice Cream,Japanese,True,False
11401,851,Udon Noodles,Japanese,True,True
11402,851,Gyoza,Japanese,True,True
11403,851,Spicy Tuna Roll,Japanese,True,True
11404,851,Hojicha Pudding,Japanese,True,True
11405,851,Unadon,Japanese,True,True
11406,851,Zaru Soba,Japanese,True,True
11407,851,Nameko Mushrooms,Japanese,True,True
11408,851,Ikayaki,Japanese,True,True
11409,851,Tendon,Japanese,True,True
11410,851,Korokke,Japanese,True,True
11411,851,Matsutake Gohan,Japanese,True,True
11412,851,Amazake,Japanese,True,True
11413,851,Tonkotsu Ramen,Japanese,False,False
11414,851,Pork Cutlet Curry,Japanese,False,False
11415,852,Jian Bing Guo Zi (Savory Crepe),Chinese,True,True
11416,852,Pork Ribs with Black Bean Sauce,Chinese,False,False
11417,852,Schezwan Fried Rice,Chinese,True,True
11418,852,Walnut Shrimp,Chinese,True,True
11419,852,Steamed Buns (Mantou),Chinese,True,True
11420,852,Gobi Manchurian,Chinese,True,True
11421,852,Dou Hua (Tofu Pudding),Chinese,True,True
11422,852,Sesame Chicken,Chinese,False,False
11423,852,Tangyuan (Glutinous Rice Balls),Chinese,True,True
11424,852,Qing Zheng Yu (Steamed Fish),Chinese,False,False
11425,852,Congee,Chinese,True,True
11426,852,Chinese Pancakes,Chinese,True,True
11427,852,Yang Zhi Gan Lu (Mango Sago Dessert),Chinese,True,True
11428,852,Dim Sum (various),Chinese,True,True
11429,853,Nama Chocolate,Japanese,True,True
11430,853,Hojicha Latte,Japanese,True,True
11431,853,Matcha Ice Cream,Japanese,True,False
11432,853,Udon Noodles,Japanese,True,True
11433,853,Sansho Pepper,Japanese,True,True
11434,853,Nimono,Japanese,True,True
11435,853,Sushi Rolls,Japanese,True,True
11436,853,Dorayaki,Japanese,True,True
11437,853,Kake Udon,Japanese,True,True
11438,853,Sashimi,Japanese,True,True
11439,853,Beef Curry,Japanese,False,False
11440,853,Red Curry,Japanese,True,True
11441,853,Tonkotsu Ramen,Japanese,False,False
11442,853,Shiitake Mushrooms,Japanese,True,True
11443,853,Manju,Japanese,True,True
11444,853,Kabocha Squash,Japanese,True,True
11445,854,Napolitan,Japanese,True,True
11446,854,Matcha Ice Cream,Japanese,True,False
11447,854,Udon Noodles,Japanese,True,True
11448,854,Sudachi,Japanese,True,True
11449,854,Sushi Rolls,Japanese,True,True
11450,854,Tendon,Japanese,True,True
11451,854,Tanuki Udon,Japanese,True,True
11452,854,Tempura,Japanese,True,True
11453,854,Green Onions,Japanese,True,True
11454,854,Enoki Mushrooms,Japanese,True,True
11455,854,Daifuku,Japanese,True,True
11456,855,Dry-Fried Green Beans,Chinese,True,True
11457,855,Schezwan Fried Rice,Chinese,True,True
11458,855,Mapo Tofu,Chinese,True,True
11459,855,Gobi Manchurian,Chinese,True,True
11460,855,Sticky Rice (Nian Gao),Chinese,True,True
11461,855,Nai Lao (Custard Tarts),Chinese,True,True
11462,855,Chongqing Hot Pot,Chinese,True,True
11463,855,Tangyuan (Glutinous Rice Balls),Chinese,True,True
11464,855,Chilli Mushroom,Chinese,True,True
11465,856,Hot and Sour Soup,Chinese,True,True
11466,856,Zongzi (Sticky Rice Dumplings),Chinese,True,True
11467,856,Zong Zi (Sticky Rice Dumplings),Chinese,True,True
11468,856,Chilli Paneer,Chinese,True,False
11469,856,Bo Luo Bao (Pineapple Buns),Chinese,True,True
11470,856,Stinky Tofu,Chinese,True,True
11471,856,Wife Cakes,Chinese,True,True
11472,856,Egg Tarts,Chinese,True,True
11473,856,Jian Bing (Savory Crepe),Chinese,True,True
11474,856,Chongqing Hot Pot,Chinese,True,True
11475,856,Chilli Mushroom,Chinese,True,True
11476,856,Braised Pork Belly (Hong Shao Rou),Chinese,False,False
11477,856,Red Bean Buns,Chinese,True,True
11478,857,Macher Jhol,Indian,True,True
11479,857,Aloo Methi,Indian,True,True
11480,857,Vegetable Jalfrezi,Indian,True,True
11481,857,Neer Dosa,Indian,True,True
11482,857,Brinjal Curry,Indian,True,True
11483,857,Bengali Fish Curry,Indian,False,False
11484,857,Boondi Raita,Indian,True,True
11485,857,Fish Tikka,Indian,False,False
11486,857,Dal Baati Churma,Indian,True,True
11487,857,Dal Fry,Indian,True,True
11488,857,Aamras Poori,Indian,True,True
11489,857,Pav Bhaji,Indian,True,True
11490,857,Sarson da Saag & Makki di Roti,Indian,True,True
11491,857,Yogurt Rice,Indian,True,True
11492,857,Vada Pav,Indian,True,True
11493,857,Pineaple Pachadi,Indian,True,True
11494,858,Boondi Raita,Indian,True,True
11495,858,Egg Curry,Indian,True,True
11496,858,Balushahi,Indian,True,True
11497,858,Dal Baati Churma,Indian,True,True
11498,858,Banana Chips,Indian,True,True
11499,858,Pav Bhaji,Indian,True,True
11500,858,Sarson da Saag & Makki di Roti,Indian,True,True
11501,858,Rava Dosa,Indian,True,True
11502,858,Fafda,Indian,True,True
11503,859,Hot and Sour Soup,Chinese,True,True
11504,859,Beef with Broccoli,Chinese,False,False
11505,859,You Tiao (Fried Doughsticks),Chinese,True,True
11506,859,Garlic Eggplant,Chinese,True,True
11507,859,Chilli Paneer,Chinese,True,False
11508,859,Schezwan Fried Rice,Chinese,True,True
11509,859,Dandan Noodles (Sichuan Style),Chinese,True,True
11510,859,Steamed Buns (Mantou),Chinese,True,True
11511,859,Gobi Manchurian,Chinese,True,True
11512,859,Beggar's Chicken,Chinese,False,False
11513,859,Qing Jiao Rou Si (Green Pepper Shreds with Pork),Chinese,False,False
11514,859,Egg Tarts,Chinese,True,True
11515,859,Orange Chicken,Chinese,False,False
11516,859,Chilli Mushroom,Chinese,True,True
11517,859,Wood Ear Mushroom Salad,Chinese,True,True
11518,859,Cha Shao Bao (BBQ Pork Buns),Chinese,False,False
11519,859,American Chopsuey,Chinese,True,True
11520,859,Dou Jiang (Soybean Milk),Chinese,True,True
11521,860,Mysore Pak,Indian,True,True
11522,860,Vegetable Jalfrezi,Indian,True,True
11523,860,Kathi Roll,Indian,True,True
11524,860,Banana Chips,Indian,True,True
11525,860,Aloo Tikki,Indian,True,True
11526,860,Sarson da Saag & Makki di Roti,Indian,True,True
11527,860,Chicken Lollipop,Indian,False,False
11528,860,Vada Pav,Indian,True,True
11529,860,Kadai Paneer,Indian,True,False
11530,860,Boondi Raita,Indian,True,True
11531,860,Baby Corn Manchurian,Indian,True,True
11532,860,Gulab Jamun,Indian,True,True
11533,860,Pav Bhaji,Indian,True,True
11534,860,Tandoori Chicken,Indian,False,False
11535,860,Tomato Soup,Indian,True,True
11536,860,Kheer,Indian,True,True
11537,860,Aamras Poori,Indian,True,True
11538,860,Pesarattu,Indian,True,True
11539,860,Chole Bhature,Indian,True,True
11540,860,Pakora,Indian,True,True
11541,861,Kadai Paneer,Indian,True,False
11542,861,Carrot Halwa,Indian,True,True
11543,861,Sandesh,Indian,True,True
11544,861,Chicken Korma,Indian,False,False
11545,861,Kathi Roll,Indian,True,True
11546,861,Aamras Poori,Indian,True,True
11547,861,Avial,Indian,True,True
11548,861,Pav Bhaji,Indian,True,True
11549,861,Sarson da Saag & Makki di Roti,Indian,True,True
11550,861,Sweet Corn Soup,Indian,True,True
11551,861,Yogurt Rice,Indian,True,True
11552,861,Paneer Butter Masala,Indian,True,False
11553,861,Pakora,Indian,True,True
11554,862,Fu Qi Fei Pian (Husband and Wife Lung Slices),Chinese,True,True
11555,862,Chilli Paneer,Chinese,True,False
11556,862,Egg Fried Rice,Chinese,True,True
11557,862,Gobi Manchurian,Chinese,True,True
11558,862,Sweet and Sour Pork,Chinese,False,False
11559,862,Pineapple Buns,Chinese,True,True
11560,862,Noodle Soup,Chinese,True,True
11561,862,Sweet and Sour Fish,Chinese,False,False
11562,862,Dim Sum (various),Chinese,True,True
11563,862,Schezwan Fried Rice,Chinese,True,True
11564,862,Mooncakes,Chinese,True,True
11565,862,Tomato and Egg Stir-fry,Chinese,True,True
11566,862,Kung Pao Shrimp,Chinese,True,True
11567,862,American Chopsuey,Chinese,True,True
11568,862,Lemon Chicken,Chinese,False,False
11569,862,Yangzhou Fried Rice,Chinese,True,True
11570,862,Moo Shu Pork,Chinese,False,False
11571,862,Shrimp Lo Mein,Chinese,True,True
11572,862,Chilli Mushroom,Chinese,True,True
11573,862,Hui Guo Rou (Twice Cooked Pork),Chinese,False,False
11574,863,Castella,Japanese,True,True
11575,863,Udon Noodles,Japanese,True,True
11576,863,Manju,Japanese,True,True
11577,863,Warabi Mochi,Japanese,True,True
11578,863,Green Onions,Japanese,True,True
11579,863,Tonkotsu Ramen,Japanese,False,False
11580,863,Daikon Radish,Japanese,True,True
11581,863,Konpeito,Japanese,True,True
11582,863,Kitsune Udon,Japanese,True,True
11583,864,Ma Po Dou Fu (Mapo Tofu),Chinese,True,True
11584,864,Chilli Paneer,Chinese,True,False
11585,864,Yang Zhi Gan Lu (Mango Sago Dessert),Chinese,True,True
11586,864,Gobi Manchurian,Chinese,True,True
11587,864,Chicken with Black Bean Sauce,Chinese,False,False
11588,864,Kung Pao Chicken,Chinese,False,False
11589,864,Jian Bing (Savory Crepe),Chinese,True,True
11590,864,Chilli Mushroom,Chinese,True,True
11591,864,Hui Guo Rou (Twice Cooked Pork),Chinese,False,False
11592,865,Kathi Roll,Indian,True,True
11593,865,Paneer Tikka,Indian,True,False
11594,865,Irani Chai,Indian,True,True
11595,865,Payasam,Indian,True,True
11596,865,Biryani,Indian,True,True
11597,865,Aloo Tikki,Indian,True,True
11598,865,Sarson da Saag & Makki di Roti,Indian,True,True
11599,865,Kulfi,Indian,True,True
11600,865,Pav Bhaji,Indian,True,True
11601,865,Rajma Chawal,Indian,True,True
11602,865,Gatte Ki Sabzi,Indian,True,True
11603,865,Mixed Vegetable Curry,Indian,True,True
11604,865,Aamras Poori,Indian,True,True
11605,865,Rasgulla,Indian,True,True
11606,865,Sabudana Khichdi,Indian,True,True
11607,865,Pakora,Indian,True,True
11608,865,Chole Bhature,Indian,True,True
11609,865,Dahi Puri,Indian,True,True
11610,865,Chicken 65,Indian,False,False
11611,866,Bombil Fry,Indian,True,True
11612,866,Spinach Dal,Indian,True,True
11613,866,Aloo Methi,Indian,True,True
11614,866,Boondi Raita,Indian,True,True
11615,866,Mixed Vegetable Curry,Indian,True,True
11616,866,Chili Chicken,Indian,False,False
11617,866,Aamras Poori,Indian,True,True
11618,866,Pav Bhaji,Indian,True,True
11619,866,Mutton Rogan Josh,Indian,True,True
11620,866,Khichdi,Indian,True,True
11621,866,Sarson da Saag & Makki di Roti,Indian,True,True
11622,866,Baingan Bharta,Indian,True,True
11623,866,Pakora,Indian,True,True
11624,867,Konnyaku,Japanese,True,True
11625,867,Ikura Don,Japanese,True,True
11626,867,Matcha Ice Cream,Japanese,True,False
11627,867,Udon Noodles,Japanese,True,True
11628,867,Gyoza,Japanese,True,True
11629,867,Chuka Idon,Japanese,True,True
11630,867,Anmitsu,Japanese,True,True
11631,867,Sushi Rolls,Japanese,True,True
11632,867,Unadon,Japanese,True,True
11633,867,Akashiyaki,Japanese,True,True
11634,867,Nameko Mushrooms,Japanese,True,True
11635,867,Kakigori,Japanese,True,True
11636,867,Chazuke,Japanese,True,True
11637,867,Umeboshi,Japanese,True,True
11638,867,Hakata Ramen,Japanese,True,True
11639,867,Tonkotsu Ramen,Japanese,False,False
11640,867,Hiyayakko,Japanese,True,True
11641,867,Mirin,Japanese,True,True
11642,868,Spinach Dal,Indian,True,True
11643,868,Parotta,Indian,True,True
11644,868,Dosa,Indian,True,True
11645,868,Andhra Chicken Curry,Indian,False,False
11646,868,Medu Vada,Indian,True,True
11647,868,Aamras Poori,Indian,True,True
11648,868,Rasgulla,Indian,True,True
11649,868,Pav Bhaji,Indian,True,True
11650,868,Moong Dal Cheela,Indian,True,True
11651,868,Kozhikodan Biryani,Indian,True,True
11652,868,Sarson da Saag & Makki di Roti,Indian,True,True
11653,868,Chole Bhature,Indian,True,True
11654,868,Gatte Ki Sabzi,Indian,True,True
11655,868,Pakora,Indian,True,True
11656,869,Bombil Fry,Indian,True,True
11657,869,Mutton Curry,Indian,True,True
11658,869,Idli,Indian,True,True
11659,869,Boondi Raita,Indian,True,True
11660,869,Kala Chana Curry,Indian,True,True
11661,869,Mushroom Masala,Indian,True,True
11662,869,Pav Bhaji,Indian,True,True
11663,869,Sarson da Saag & Makki di Roti,Indian,True,True
11664,869,Mutton Biryani,Indian,True,True
11665,869,Gatte Ki Sabzi,Indian,True,True
11666,869,Palkhi Macher Jhol,Indian,True,True
11667,869,Pakora,Indian,True,True
11668,870,Macher Jhol,Indian,True,True
11669,870,Chana Masala,Indian,True,True
11670,870,Dal Tadka,Indian,True,True
11671,870,Dum Aloo,Indian,True,True
11672,870,Onion Uttapam,Indian,True,True
11673,870,Boondi Raita,Indian,True,True
11674,870,Gongura Pickle,Indian,True,True
11675,870,Kala Chana Curry,Indian,True,True
11676,870,Dal Fry,Indian,True,True
11677,870,Aamras Poori,Indian,True,True
11678,870,Banana Chips,Indian,True,True
11679,870,Pav Bhaji,Indian,True,True
11680,870,Sabudana Khichdi,Indian,True,True
11681,870,Sarson da Saag & Makki di Roti,Indian,True,True
11682,870,Pani Puri,Indian,True,True
11683,870,Potato Curry,Indian,True,True
11684,870,Dahi Puri,Indian,True,True
11685,870,Pakora,Indian,True,True
11686,871,Shrimp Fried Rice,Chinese,True,True
11687,871,Beef with Broccoli,Chinese,False,False
11688,871,Chilli Paneer,Chinese,True,False
11689,871,Dongpo Pork,Chinese,False,False
11690,871,Dou Hua (Tofu Pudding),Chinese,True,True
11691,871,Gobi Manchurian,Chinese,True,True
11692,871,Yu Xiang Qie Zi (Fish-Fragrant Eggplant),Chinese,False,False
11693,871,Qing Zheng Yu (Steamed Fish),Chinese,False,False
11694,871,Braised Short Ribs,Chinese,True,True
11695,871,Dim Sum (various),Chinese,True,True
11696,871,Potato Stir-fry,Chinese,True,True
11697,871,American Chopsuey,Chinese,True,True
11698,871,Red Bean Soup,Chinese,True,True
11699,871,Dumplings (Jiaozi),Chinese,True,True
11700,871,Ba Si Xia (Spicy Crayfish),Chinese,False,False
11701,871,Ma La Tang (Spicy Hot Pot),Chinese,True,True
11702,871,Bo Cai Chao Fan (Bok Choy Fried Rice),Chinese,True,True
11703,871,Xi Hong Shi Chao Ji Dan (Tomato and Egg Stir-fry),Chinese,True,True
11704,871,Chilli Mushroom,Chinese,True,True
11705,872,Hot and Sour Soup,Chinese,True,True
11706,872,Egg Fried Rice,Chinese,True,True
11707,872,Schezwan Fried Rice,Chinese,True,True
11708,872,Dongpo Pork,Chinese,False,False
11709,872,Potato Stir-fry,Chinese,True,True
11710,872,Sesame Chicken,Chinese,False,False
11711,872,Niu Rou Mian (Beef Noodle Soup),Chinese,False,False
11712,872,Chilli Mushroom,Chinese,True,True
11713,872,Sichuan Peppercorn Chicken,Chinese,False,False
11714,873,Almond Tofu,Chinese,True,True
11715,873,Sweet and Sour Chicken,Chinese,False,False
11716,873,Beef with Broccoli,Chinese,False,False
11717,873,Zongzi (Sticky Rice Dumplings),Chinese,True,True
11718,873,Knife Shaved Noodles,Chinese,True,True
11719,873,Schezwan Fried Rice,Chinese,True,True
11720,873,Gobi Manchurian,Chinese,True,True
11721,873,Egg Tarts,Chinese,True,True
11722,873,Orange Chicken,Chinese,False,False
11723,873,Chilli Mushroom,Chinese,True,True
11724,873,Char Siu Bao (BBQ Pork Buns),Chinese,False,False
11725,873,American Chopsuey,Chinese,True,True
11726,873,You Tiao (Fried Doughsticks),Chinese,True,True
11727,873,Thousand-Year Egg,Chinese,True,True
11728,874,Matcha Ice Cream,Japanese,True,False
11729,874,Udon Noodles,Japanese,True,True
11730,874,Chuka Idon,Japanese,True,True
11731,874,Sansho Pepper,Japanese,True,True
11732,874,Mikan,Japanese,True,True
11733,874,Coffee Jelly,Japanese,True,True
11734,874,Negiyaki,Japanese,True,True
11735,874,Tantanmen,Japanese,True,True
11736,874,Hambagu,Japanese,True,True
11737,874,Tamago Kake Gohan,Japanese,True,True
11738,874,Japanese Cheesecake,Japanese,True,False
11739,874,Onigiri,Japanese,True,True
11740,874,Enoki Mushrooms,Japanese,True,True
11741,875,Aloo Gobi,Indian,True,True
11742,875,Aamras Poori,Indian,True,True
11743,875,Pav Bhaji,Indian,True,True
11744,875,Hyderabadi Biryani,Indian,True,True
11745,875,Sarson da Saag & Makki di Roti,Indian,True,True
11746,875,Malai Kofta,Indian,True,True
11747,875,Dahi Vada,Indian,True,True
11748,875,Fafda,Indian,True,True
11749,875,Amchoor Chicken,Indian,False,False
11750,876,Matcha Ice Cream,Japanese,True,False
11751,876,Udon Noodles,Japanese,True,True
11752,876,Yakitori,Japanese,True,True
11753,876,Karaage,Japanese,True,True
11754,876,Sushi Rolls,Japanese,True,True
11755,876,Soy Sauce,Japanese,True,True
11756,876,Wafu Pasta,Japanese,True,True
11757,876,Miso Ramen,Japanese,True,True
11758,876,Cream Pan,Japanese,True,True
11759,876,Tonkotsu Ramen,Japanese,False,False
11760,876,Purin,Japanese,True,True
11761,876,Yakizakana,Japanese,True,True
11762,877,Ikura Don,Japanese,True,True
11763,877,Matcha Ice Cream,Japanese,True,False
11764,877,Udon Noodles,Japanese,True,True
11765,877,Gyoza,Japanese,True,True
11766,877,Negiyaki,Japanese,True,True
11767,877,Karinto,Japanese,True,True
11768,877,Warabi Mochi,Japanese,True,True
11769,877,Rice Vinegar,Japanese,True,True
11770,877,Tonkotsu Ramen,Japanese,False,False
11771,877,Shiitake Mushrooms,Japanese,True,True
11772,877,Enoki Mushrooms,Japanese,True,True
11773,878,Boondi Raita,Indian,True,True
11774,878,Gobi Manchurian,Indian,True,True
11775,878,Aamras Poori,Indian,True,True
11776,878,Malai Kulfi,Indian,True,True
11777,878,Rasgulla,Indian,True,True
11778,878,Pav Bhaji,Indian,True,True
11779,878,Kozhikodan Biryani,Indian,True,True
11780,878,Sarson da Saag & Makki di Roti,Indian,True,True
11781,878,Pesarattu,Indian,True,True
11782,878,Daal Makhani,Indian,True,True
11783,878,Egg Curry,Indian,True,True
11784,878,Yogurt Rice,Indian,True,True
11785,878,Pakora,Indian,True,True
11786,878,Lassi,Indian,True,True
11787,879,Gomoku Yakisoba,Japanese,True,True
11788,879,Matcha Ice Cream,Japanese,True,False
11789,879,Udon Noodles,Japanese,True,True
11790,879,Teriyaki Chicken,Japanese,False,False
11791,879,Sudachi,Japanese,True,True
11792,879,Sushi Rolls,Japanese,True,True
11793,879,Shimeji Mushrooms,Japanese,True,True
11794,879,Akashiyaki,Japanese,True,True
11795,879,Ochazuke,Japanese,True,True
11796,879,Pocky,Japanese,True,True
11797,879,Coffee Jelly,Japanese,True,True
11798,879,Inari Sushi,Japanese,True,True
11799,879,Mirin,Japanese,True,True
11800,880,Yakisoba Pan,Japanese,True,True
11801,880,Sushi Rolls,Japanese,True,True
11802,880,Pocky,Japanese,True,True
11803,880,Champon,Japanese,True,True
11804,880,Bamboo Shoots,Japanese,True,True
11805,880,Miso Soup,Japanese,True,True
11806,880,Sapporo Ramen,Japanese,True,True
11807,880,Shiitake Mushrooms,Japanese,True,True
11808,880,Tonkotsu Ramen,Japanese,False,False
11809,880,Seaweed Salad,Japanese,True,True
11810,880,Taiyaki,Japanese,True,True
11811,880,Ramune,Japanese,True,True
11812,881,Anpan,Japanese,True,True
11813,881,Matcha Ice Cream,Japanese,True,False
11814,881,Udon Noodles,Japanese,True,True
11815,881,Gyoza,Japanese,True,True
11816,881,Spicy Tuna Roll,Japanese,True,True
11817,881,Castella,Japanese,True,True
11818,881,Sushi Rolls,Japanese,True,True
11819,881,Unadon,Japanese,True,True
11820,881,Karaage,Japanese,True,True
11821,881,Crepe,Japanese,True,True
11822,881,Calpis,Japanese,True,True
11823,881,Wakame Seaweed,Japanese,True,True
11824,881,Tonkotsu Ramen,Japanese,False,False
11825,882,Matcha Ice Cream,Japanese,True,False
11826,882,Gyoza,Japanese,True,True
11827,882,Udon Noodles,Japanese,True,True
11828,882,Oyakodon,Japanese,True,True
11829,882,Sansho Pepper,Japanese,True,True
11830,882,Sushi Rolls,Japanese,True,True
11831,882,Agedashi Tofu,Japanese,True,True
11832,882,Ikayaki,Japanese,True,True
11833,882,Melon Pan Ice Cream,Japanese,True,False
11834,882,Tonkotsu Ramen,Japanese,False,False
11835,882,Seafood Curry,Japanese,True,True
11836,882,Purin,Japanese,True,True
11837,882,Teriyaki Chicken,Japanese,False,False
11838,883,Napolitan,Japanese,True,True
11839,883,Konnyaku,Japanese,True,True
11840,883,Udon Noodles,Japanese,True,True
11841,883,Yakitori,Japanese,True,True
11842,883,Coffee Jelly,Japanese,True,True
11843,883,Zenzai,Japanese,True,True
11844,883,Bamboo Shoots,Japanese,True,True
11845,883,Tamago Kake Gohan,Japanese,True,True
11846,883,Spinach,Japanese,True,True
11847,883,Dango,Japanese,True,True
11848,883,Tonkotsu Ramen,Japanese,False,False
11849,883,Manju,Japanese,True,True
11850,883,Eggplant,Japanese,True,True
11851,884,Aloo Methi,Indian,True,True
11852,884,Raita,Indian,True,True
11853,884,Boondi Raita,Indian,True,True
11854,884,Aamras Poori,Indian,True,True
11855,884,Prawn Curry,Indian,True,True
11856,884,Rasgulla,Indian,True,True
11857,884,Pav Bhaji,Indian,True,True
11858,884,Sarson da Saag & Makki di Roti,Indian,True,True
11859,884,Vegetable Biryani,Indian,True,True
11860,884,Pesarattu,Indian,True,True
11861,884,Tandoori Chicken,Indian,False,False
11862,884,Pakora,Indian,True,True
11863,884,Payasam,Indian,True,True
11864,884,Bisi Bele Bath,Indian,True,True
11865,885,Macher Jhol,Indian,True,True
11866,885,Pickle,Indian,True,True
11867,885,Chicken Vindaloo,Indian,False,False
11868,885,Boondi Raita,Indian,True,True
11869,885,Kathi Roll,Indian,True,True
11870,885,Aamras Poori,Indian,True,True
11871,885,Banana Chips,Indian,True,True
11872,885,Chicken Biryani Hyderabad,Indian,False,False
11873,885,Lemon Rice,Indian,True,True
11874,885,Sambar,Indian,True,True
11875,885,Pani Puri,Indian,True,True
11876,885,Daal Makhani,Indian,True,True
11877,885,Sweet Corn Soup,Indian,True,True
11878,885,Baingan Bharta,Indian,True,True
11879,885,Shrikhand,Indian,True,True
11880,885,Gongura Pickle,Indian,True,True
11881,885,Amchoor Chicken,Indian,False,False
11882,886,Tsukemen,Japanese,True,True
11883,886,Gyoza,Japanese,True,True
11884,886,Oyakodon,Japanese,True,True
11885,886,Mochi,Japanese,True,True
11886,886,Sushi Rolls,Japanese,True,True
11887,886,Hayashi Rice,Japanese,True,True
11888,886,Zosui,Japanese,True,True
11889,886,Zenzai,Japanese,True,True
11890,886,Edamame,Japanese,True,True
11891,886,Japanese Cheesecake,Japanese,True,False
11892,886,Wakame Seaweed,Japanese,True,True
11893,886,Amazake,Japanese,True,True
11894,886,Chitose Ame,Japanese,True,True
11895,886,Tomato,Japanese,True,True
11896,887,Jian Bing Guo Zi (Savory Crepe),Chinese,True,True
11897,887,American Chopsuey,Chinese,True,True
11898,887,Fried Noodles,Chinese,True,True
11899,887,Shui Jing Xia (Steamed Shrimp),Chinese,True,True
11900,887,Potstickers,Chinese,True,True
11901,887,Schezwan Fried Rice,Chinese,True,True
11902,887,Yang Zhi Gan Lu (Mango Sago Dessert),Chinese,True,True
11903,887,Steamed Sea Bass,Chinese,True,True
11904,887,Mooncakes,Chinese,True,True
11905,887,Scallops with Garlic Sauce,Chinese,True,True
11906,887,Kung Pao Chicken,Chinese,False,False
11907,887,Buddha Jumps Over the Wall,Chinese,True,True
11908,887,Gan Bian Si Ji Dou (Dry-Fried Green Beans),Chinese,True,True
11909,887,Sweet and Sour Fish,Chinese,False,False
11910,887,Green Bean Soup,Chinese,True,True
11911,887,Chilli Mushroom,Chinese,True,True
11912,888,Matcha Ice Cream,Japanese,True,False
11913,888,Gyoza,Japanese,True,True
11914,888,Udon Noodles,Japanese,True,True
11915,888,Kinako Mochi,Japanese,True,True
11916,888,Hojicha Pudding,Japanese,True,True
11917,888,Sushi Rolls,Japanese,True,True
11918,888,Kohi Jelly,Japanese,True,True
11919,888,Akashiyaki,Japanese,True,True
11920,888,Tonkotsu Ramen,Japanese,False,False
11921,888,Seaweed Salad,Japanese,True,True
11922,888,Mirin,Japanese,True,True
11923,888,Daifuku,Japanese,True,True
11924,889,Aloo Gobi,Indian,True,True
11925,889,Boondi Raita,Indian,True,True
11926,889,Pista Kulfi,Indian,True,True
11927,889,Gulab Jamun,Indian,True,True
11928,889,Aamras Poori,Indian,True,True
11929,889,Kerala Beef Fry,Indian,False,False
11930,889,Moong Dal Cheela,Indian,True,True
11931,889,Chicken Lollipop,Indian,False,False
11932,889,Paneer Butter Masala,Indian,True,False
11933,889,Chicken 65,Indian,False,False
11934,889,Amchoor Chicken,Indian,False,False
11935,890,Mantou (Steamed Buns),Chinese,True,True
11936,890,Hot and Sour Soup,Chinese,True,True
11937,890,Chilli Paneer,Chinese,True,False
11938,890,Egg Drop Soup,Chinese,True,True
11939,890,Steamed Buns (Mantou),Chinese,True,True
11940,890,Gobi Manchurian,Chinese,True,True
11941,890,Scallops with Garlic Sauce,Chinese,True,True
11942,890,Shui Zhu Niu Rou (Water Boiled Beef),Chinese,False,False
11943,890,Yangzhou Fried Rice,Chinese,True,True
11944,890,Cantonese Roast Goose,Chinese,True,True
11945,890,Baozi (Steamed Filled Buns),Chinese,True,True
11946,890,Sweet and Sour Pork,Chinese,False,False
11947,890,Spicy Cucumber Salad,Chinese,True,True
11948,890,Spicy Tofu,Chinese,True,True
11949,890,Shrimp Lo Mein,Chinese,True,True
11950,890,Lobster with Ginger and Scallions,Chinese,True,True
11951,890,Chilli Mushroom,Chinese,True,True
11952,891,Shiratama Dango,Japanese,True,True
11953,891,Gomoku Yakisoba,Japanese,True,True
11954,891,Matcha Ice Cream,Japanese,True,False
11955,891,Gyoza,Japanese,True,True
11956,891,Udon Noodles,Japanese,True,True
11957,891,Sushi Rolls,Japanese,True,True
11958,891,Niku Udon,Japanese,True,True
11959,891,Bamboo Shoots,Japanese,True,True
11960,891,Tonkotsu Ramen,Japanese,False,False
11961,891,Yakizakana,Japanese,True,True
11962,891,Enoki Mushrooms,Japanese,True,True
11963,891,Okayu,Japanese,True,True
11964,892,Kadai Paneer,Indian,True,False
11965,892,Idli,Indian,True,True
11966,892,Schezwan Chicken,Indian,False,False
11967,892,Bengali Fish Curry,Indian,False,False
11968,892,Chicken Vindaloo,Indian,False,False
11969,892,Bhelpuri,Indian,True,True
11970,892,Gulab Jamun,Indian,True,True
11971,892,Kerala Fish Curry,Indian,False,False
11972,892,Aamras Poori,Indian,True,True
11973,892,Pav Bhaji,Indian,True,True
11974,892,Kozhikodan Biryani,Indian,True,True
11975,892,Sarson da Saag & Makki di Roti,Indian,True,True
11976,892,Paneer Butter Masala,Indian,True,False
11977,892,Fish Molee,Indian,False,False
11978,892,Dahi Puri,Indian,True,True
11979,892,Gajar Ka Halwa,Indian,True,True
11980,892,Lassi,Indian,True,True
11981,893,Stir-fried Bok Choy,Chinese,True,True
11982,893,Cold Sesame Noodles,Chinese,True,True
11983,893,Gobi Manchurian,Chinese,True,True
11984,893,Spicy Crayfish,Chinese,False,False
11985,893,Chicken with Black Bean Sauce,Chinese,False,False
11986,893,Spicy Cucumber Salad,Chinese,True,True
