visit_id,menu_id
78767,621
78767,622
78768,6863
78768,6857
78768,6855
78769,7329
78769,7343
78769,7328
78770,12878
78770,12877
78770,12881
78771,10999
78771,11009
78771,11006
78771,11010
78772,2574
78772,2576
78772,2568
78773,5934
78773,5932
78774,1147
78774,1142
78774,1148
78774,1149
78775,2750
78776,595
78776,606
78776,601
78776,603
78777,2872
78777,2874
78777,2863
78777,2858
78778,1316
78778,1317
78778,1312
78778,1311
78779,4397
78779,4411
78779,4407
78780,4201
78781,4003
78781,4006
78781,4000
78782,8061
78782,8059
78783,1998
78783,1995
78783,2005
78784,6823
78785,8977
78785,8985
78785,8979
78786,6808
78786,6804
78786,6817
78787,1488
78787,1490
78788,8029
78788,8036
78788,8031
78789,4833
78789,4836
78789,4835
78790,212
78790,214
78790,206
78790,211
78791,12061
78791,12056
78791,12057
78791,12059
78792,3439
78792,3443
78792,3438
78792,3437
78793,5658
78793,5659
78794,983
78794,993
78794,987
78794,991
78795,969
78795,964
78795,963
78796,7220
78796,7215
78797,4106
78797,4111
78797,4108
78798,1570
78799,1214
78799,1205
78800,8363
78800,8373
78801,4439
78801,4432
78802,8935
78802,8939
78803,9665
78803,9664
78804,10120
78804,10125
78805,5549
78805,5537
78805,5545
78805,5538
78806,9373
78807,4660
78807,4666
78807,4663
78807,4667
78808,6227
78808,6229
78809,1401
78810,7635
78811,10858
78812,5213
78812,5215
78812,5211
78812,5216
78813,10744
78813,10741
78813,10745
78814,12897
78814,12901
78814,12903
78815,10791
78815,10802
78816,4581
78816,4590
78817,1148
78817,1147
78817,1139
78818,6172
78818,6175
78819,2013
78819,2017
78819,2014
78819,2018
78820,6467
78820,6473
78820,6476
78821,12017
78822,8696
78822,8682
78822,8681
78823,7967
78823,7961
78824,152
78824,162
78824,159
78825,1850
78825,1858
78825,1854
78826,5853
78826,5854
78826,5851
78827,2895
78827,2902
78828,6501
78828,6499
78828,6500
78828,6489
78829,6326
78829,6317
78830,3009
78830,3011
78831,9058
78831,9052
78831,9064
78831,9061
78832,11054
78833,13136
78833,13129
78833,13138
78833,13140
78834,4226
78834,4224
78835,4018
78835,4026
78835,4017
78836,8415
78836,8420
78837,10513
78838,9335
78838,9333
78839,11363
78839,11369
78840,9377
78841,5773
78841,5770
78841,5774
78842,12618
78842,12617
78843,3818
78844,2404
78845,8558
78845,8555
78846,4787
78847,5064
78847,5065
78847,5066
78847,5062
78848,10875
78848,10869
78848,10874
78849,177
78849,173
78849,171
78850,8728
78850,8727
78850,8723
78851,5329
78851,5340
78851,5335
78851,5332
78852,8728
78853,3507
78853,3510
78854,12881
78855,6246
78855,6249
78855,6247
78855,6244
78856,692
78856,685
78856,683
78857,6653
78857,6656
78858,3590
78858,3586
78858,3588
78858,3585
78859,9541
78860,3117
78861,5661
78861,5662
78862,3072
78862,3081
78862,3070
78863,7796
78863,7799
78863,7797
78864,11515
78864,11520
78865,534
78865,532
78866,6826
78866,6822
78866,6824
78866,6827
78867,13012
78867,13005
78867,13002
78867,13000
78868,3753
78868,3755
78869,8355
78869,8357
78869,8361
78869,8354
78870,8627
78870,8624
78871,9838
78871,9833
78871,9841
78871,9839
78872,10718
78873,1837
78874,7071
78874,7073
78874,7082
78875,4160
78875,4167
78875,4170
78875,4172
78876,11109
78877,4516
78877,4509
78877,4518
78878,9771
78878,9759
78878,9761
78879,4297
78879,4293
78879,4285
78879,4288
78880,9082
78881,6609
78881,6608
78881,6610
78881,6611
78882,10
78882,23
78882,19
78882,9
78883,7686
78883,7676
78883,7675
78884,8898
78885,10511
78886,6772
78886,6770
78886,6762
78887,10935
78887,10943
78887,10937
78888,6142
78888,6141
78888,6153
78888,6147
78889,10485
78889,10484
78889,10474
78889,10473
78890,5421
78890,5415
78891,981
78891,974
78891,977
78891,975
78892,7888
78893,13265
78893,13272
78894,3558
78895,5572
78896,3237
78896,3234
78897,12156
78897,12157
78897,12154
78897,12152
78898,7575
78898,7567
78899,2884
78899,2892
78899,2890
78900,12687
78900,12695
78900,12688
78901,8912
78902,11288
78903,13119
78903,13120
78904,604
78904,603
78904,599
78904,601
78905,1685
78905,1683
78905,1686
78906,9672
78906,9683
78906,9679
78906,9687
78907,7721
78907,7724
78907,7718
78908,9857
78908,9864
78908,9862
78908,9860
78909,12627
78909,12623
78910,9074
78910,9075
78911,5829
78911,5831
78911,5823
78911,5826
78912,2462
78912,2474
78913,11885
78913,11882
78913,11883
78914,12645
78914,12656
78915,11186
78916,3232
78916,3229
78916,3228
78917,6125
78917,6123
78918,6336
78918,6328
78918,6329
78919,2083
78919,2088
78920,12720
78920,12724
78921,1407
78921,1413
78921,1404
78921,1414
78922,5141
78922,5143
78922,5136
78923,2228
78924,10741
78924,10742
78924,10746
78924,10745
78925,666
78926,11768
78927,9323
78927,9328
78928,782
78928,785
78929,3063
78929,3066
78930,12909
78930,12907
78930,12917
78930,12911
78931,11730
78931,11736
78932,5387
78932,5389
78932,5384
78933,2056
78933,2054
78933,2064
78934,625
78934,631
78935,12093
78936,13029
78936,13026
78936,13030
78936,13025
78937,2680
78937,2672
78937,2679
78937,2676
78938,6084
78939,12880
78939,12882
78939,12877
78939,12878
78940,5585
78941,8858
78941,8862
78941,8865
78941,8857
78942,2185
78943,1419
78943,1427
78943,1426
78943,1416
78944,3705
78944,3702
78945,8432
78946,12977
78946,12982
78946,12974
78946,12980
78947,2616
78947,2615
78947,2609
78947,2604
78948,11786
78949,4218
78949,4215
78950,5487
78951,196
78951,199
78951,198
78952,3037
78952,3035
78953,11248
78953,11249
78953,11253
78953,11250
78954,5096
78955,6346
78955,6355
78955,6348
78955,6353
78956,7401
78957,2105
78958,3103
78958,3105
78958,3100
78958,3102
78959,5896
78960,5196
78960,5197
78961,12965
78961,12970
78962,9336
78962,9334
78962,9340
78962,9333
78963,3683
78963,3686
78964,11312
78964,11311
78964,11308
78965,7700
78965,7691
78965,7693
78965,7697
78966,9645
78967,3718
78967,3719
78967,3716
78967,3715
78968,9299
78969,9549
78970,3747
78971,1003
78971,996
78972,12944
78972,12951
78972,12947
78972,12942
78973,6294
78973,6297
78973,6302
78974,9416
78974,9423
78974,9412
78974,9415
78975,6807
78975,6815
78975,6804
78975,6814
78976,6189
78977,13139
78977,13131
78978,10103
78978,10102
78978,10107
78978,10112
78979,5001
78979,5002
78980,2261
78980,2266
78981,6357
78981,6361
78981,6358
78982,875
78982,879
78983,482
78983,487
78983,476
78983,478
78984,101
78985,11052
78986,12172
78986,12165
78986,12175
78986,12179
78987,340
78987,327
78988,5234
78988,5232
78989,5865
78989,5875
78990,8536
78990,8539
78990,8535
78990,8537
78991,3563
78991,3559
78992,2354
78992,2352
78992,2359
78992,2357
78993,2675
78994,10077
78994,10066
78994,10075
78995,9265
78995,9266
78995,9270
78995,9271
78996,9439
78996,9434
78996,9431
78997,12244
78997,12249
78997,12251
78997,12252
78998,8758
78998,8763
78998,8764
78998,8756
78999,6032
78999,6034
79000,1642
79000,1638
79000,1643
79001,1383
79001,1389
79002,2412
79002,2414
79002,2407
79003,5776
79004,8719
79005,10909
79005,10902
79005,10901
79005,10904
79006,9963
79007,5400
79007,5407
79007,5404
79008,6593
79008,6591
79008,6589
79008,6586
79009,7434
79009,7427
79009,7431
79009,7430
79010,12772
79011,6899
79011,6890
79011,6896
79011,6898
79012,6039
79012,6032
79012,6030
79013,8587
79013,8582
79014,850
79014,849
79014,846
79014,845
79015,1553
79015,1571
79015,1566
79015,1560
79016,3906
79017,2406
79017,2414
79018,5187
79018,5188
79018,5190
79019,12449
79020,178
79020,184
79020,182
79021,5595
79021,5589
79022,12093
79022,12094
79022,12100
79022,12097
79023,7694
79023,7691
79023,7692
79023,7702
79024,11636
79024,11631
79024,11626
79024,11639
79025,921
79025,930
79025,927
79026,7220
79026,7218
79026,7215
79027,352
79027,356
79028,12159
79029,1283
79029,1287
79029,1292
79030,11632
79030,11624
79030,11633
79031,612
79031,622
79031,608
79031,621
79032,4953
79032,4949
79032,4947
79032,4955
79033,3797
79034,1675
79034,1674
79034,1676
79034,1680
79035,2013
79035,2017
79035,2021
79036,11261
79036,11253
79036,11254
79037,12331
79037,12339
79037,12334
79037,12332
79038,8484
79038,8483
79038,8485
79038,8494
79039,7506
79039,7522
79039,7515
79039,7511
79040,3011
79040,3010
79040,3007
79040,3013
79041,4283
79042,9330
79042,9328
79043,11926
79043,11931
79043,11927
79043,11924
79044,5064
79044,5062
79045,9770
79045,9769
79045,9758
79045,9767
79046,7752
79047,11235
79048,8784
79048,8768
79049,9452
79049,9457
79049,9461
79050,9285
79050,9288
79051,6746
79052,327
79053,6756
79053,6754
79053,6759
79053,6753
79054,485
79054,482
79054,480
79055,3668
79055,3665
79055,3666
79056,12110
79056,12108
79056,12114
79057,12399
79057,12410
79057,12403
79057,12409
79058,11500
79058,11499
79058,11501
79058,11497
79059,5235
79059,5234
79059,5224
79059,5227
79060,3720
79060,3716
79060,3717
79061,8851
79062,7083
79062,7088
79062,7092
79063,5185
79063,5188
79063,5184
79064,3687
79064,3685
79064,3691
79065,376
79065,372
79065,383
79065,386
79066,9363
79066,9358
79066,9364
79066,9359
79067,5445
79068,12075
79068,12073
79068,12067
79069,7622
79069,7620
79069,7625
79069,7623
79070,5149
79070,5154
79070,5155
79071,8878
79072,8974
79072,8980
79073,3274
79074,6494
79074,6504
79074,6497
79074,6505
79075,188
79076,12375
79076,12372
79076,12369
79077,9612
79077,9610
79078,8530
79078,8525
79079,13099
79080,5817
79081,8155
79081,8159
79081,8163
79081,8161
79082,3734
79083,5503
79083,5501
79083,5491
79083,5509
79084,9642
79084,9650
79084,9647
79084,9646
79085,3185
79085,3192
79085,3189
79086,12663
79086,12664
79087,13011
79088,3415
79088,3406
79088,3412
79088,3410
79089,9226
79089,9237
79090,4806
79091,552
79091,551
79091,550
79091,555
79092,8749
79093,5784
79094,8347
79094,8338
79094,8336
79094,8346
79095,7014
79096,1419
79097,3668
79097,3666
79097,3662
79097,3669
79098,23
79099,7648
79100,4707
79100,4709
79100,4711
79101,5316
79101,5320
79101,5319
79101,5328
79102,306
79102,311
79102,305
79103,5349
79103,5350
79103,5353
79104,4244
79104,4237
79105,5764
79105,5761
79106,4433
79106,4431
79106,4432
79106,4430
79107,11219
79107,11225
79108,2574
79108,2577
79109,2820
79110,2664
79110,2668
79110,2659
79110,2662
79111,5963
79111,5967
79112,11855
79112,11858
79113,5479
79114,9677
79114,9672
79114,9678
79115,4176
79115,4183
79116,1077
79116,1075
79117,3134
79117,3135
79117,3133
79117,3132
79118,5179
79118,5173
79118,5174
79118,5175
79119,12347
79119,12349
79120,4618
79121,11141
79122,7270
79122,7261
79122,7264
79123,6366
79123,6357
79123,6361
79124,2274
79124,2280
79124,2277
79125,4405
79126,5954
79127,11179
79127,11183
79127,11181
79128,10183
79129,6409
79129,6410
79129,6404
79129,6401
79130,212
79130,213
79130,205
79130,204
79131,4966
79131,4967
79132,1491
79133,3710
79133,3696
79133,3703
79134,10571
79134,10574
79134,10572
79135,11717
79135,11722
79136,10641
79136,10649
79137,9586
79138,2039
79138,2034
79138,2046
79138,2047
79139,8077
79139,8072
79139,8076
79139,8075
79140,9937
79140,9935
79140,9941
79141,3781
79141,3793
79141,3780
79142,3149
79142,3141
79142,3139
79143,10699
79143,10707
79143,10708
79144,3036
79144,3034
79144,3037
79144,3038
79145,5133
79145,5146
79145,5136
79145,5140
79146,12762
79147,7131
79147,7129
79147,7132
79147,7125
79148,3841
79148,3845
79148,3842
79148,3849
79149,1390
79150,13291
79151,7468
79152,9665
79152,9667
79152,9663
79152,9666
79153,5479
79153,5472
79153,5470
79153,5480
79154,1084
79155,1833
79156,6519
79156,6511
79156,6523
79156,6518
79157,12221
79157,12219
79157,12217
79157,12208
79158,12714
79158,12709
79159,3068
79159,3077
79159,3085
79160,4215
79161,10732
79162,1584
79162,1577
79163,4725
79163,4720
79163,4730
79163,4724
79164,13213
79164,13214
79164,13207
79165,6344
79165,6335
79166,9450
79167,2498
79167,2495
79167,2499
79167,2493
79168,11299
79168,11302
79168,11293
79169,6997
79169,6995
79170,7214
79170,7220
79170,7218
79170,7215
79171,143
79171,147
79172,3874
79172,3876
79172,3878
79172,3871
79173,8090
79173,8078
79173,8089
79173,8092
79174,7500
79175,5682
79175,5694
79175,5686
79176,6805
79176,6808
79177,8416
79178,8134
79178,8127
79178,8136
79178,8139
79179,3478
79179,3476
79179,3480
79180,6485
79181,920
79181,930
79181,929
79182,7048
79182,7046
79182,7045
79183,13220
79183,13224
79183,13226
79183,13219
79184,11946
79185,4385
79185,4388
79185,4383
79185,4386
79186,1360
79186,1352
79187,5756
79187,5753
79187,5758
79187,5764
79188,2313
79188,2311
79188,2314
79189,9874
79189,9880
79189,9883
79190,11686
79190,11688
79190,11691
79191,12868
79191,12866
79191,12870
79192,6429
79192,6437
79192,6435
79192,6433
79193,523
79194,13306
79194,13294
79195,9545
79195,9550
79195,9554
79195,9552
79196,8890
79196,8884
79196,8887
79197,7755
79197,7759
79197,7757
79198,6212
79198,6223
79198,6215
79199,11838
79200,3366
79200,3359
79200,3361
79201,11884
79201,11889
79202,2843
79202,2836
79202,2835
79202,2838
79203,7879
79203,7872
79203,7880
79204,5414
79205,12665
79206,7896
79206,7895
79206,7888
79207,6424
79207,6412
79207,6419
79207,6416
79208,12664
79208,12667
79208,12677
79208,12668
79209,12775
79210,9697
79210,9689
79210,9695
79210,9688
79211,8723
79211,8721
79212,4830
79212,4832
79212,4835
79213,2425
79214,4843
79214,4846
79214,4841
79214,4844
79215,12213
79215,12216
79215,12215
79215,12223
79216,3121
79217,6452
79217,6454
79218,1363
79218,1364
79218,1373
79218,1366
79219,5647
79219,5649
79219,5644
79219,5656
79220,2655
79220,2648
79221,10781
79222,9381
79223,5507
79223,5493
79223,5505
79223,5494
79224,4269
79225,13247
79225,13257
79225,13253
79226,12472
79226,12461
79227,6740
79227,6749
79228,2464
79229,1007
79229,1005
79229,1009
79229,1004
79230,5582
79230,5579
79231,6422
79231,6413
79231,6421
79231,6411
79232,5261
79232,5262
79232,5268
79232,5267
79233,9427
79233,9437
79233,9441
79233,9438
79234,6998
79234,7004
79234,7005
79235,4234
79235,4222
79235,4229
79236,9209
79236,9219
79236,9211
79236,9210
79237,4600
79237,4594
79237,4592
79238,11130
79238,11131
79239,990
79240,4002
79241,12276
79241,12280
79241,12274
79242,12132
79242,12146
79242,12148
79242,12145
79243,1878
79243,1881
79243,1883
79244,12382
79244,12377
79245,3227
79245,3231
79246,6463
79246,6455
79246,6461
79247,521
79248,7283
79248,7277
79249,10488
79249,10473
79250,7213
79250,7197
79250,7212
79250,7201
79251,4818
79251,4810
79251,4815
79252,10807
79252,10809
79252,10810
79252,10806
79253,11023
79253,11028
79254,11439
79254,11430
79254,11429
79255,10305
79255,10307
79256,5282
79256,5273
79257,8537
79258,11182
79258,11186
79259,11999
79259,12000
79259,11992
79259,11998
79260,1036
79261,10003
79261,10006
79261,10007
79262,912
79262,903
79262,909
79263,72
79263,75
79263,74
79263,71
79264,12946
79265,501
79265,504
79265,508
79265,507
79266,9121
79266,9122
79266,9118
79266,9123
79267,4479
79267,4477
79267,4476
79267,4481
79268,3956
79268,3948
79268,3955
79268,3951
79269,2436
79269,2438
79269,2435
79269,2441
79270,4988
79270,4992
79271,9621
79271,9616
79271,9627
79272,4558
79272,4561
79272,4563
79272,4556
79273,2339
79273,2346
79273,2340
79274,8462
79274,8451
79274,8455
79275,5404
79275,5408
79276,10904
79277,5932
79277,5929
79277,5933
79278,2542
79278,2549
79278,2539
79279,12402
79279,12407
79280,11623
79280,11615
79280,11611
79281,11344
79281,11338
79281,11345
79282,10507
79283,3270
79283,3268
79284,7952
79284,7947
79285,11744
79285,11743
79286,5154
79286,5150
79287,5705
79287,5699
79288,1061
79289,9712
79289,9708
79289,9716
79290,12382
79291,11778
79292,8095
79292,8102
79292,8104
79292,8096
79293,2262
79293,2260
79294,11896
79294,11901
79294,11903
79294,11899
79295,11055
79296,7918
79296,7917
79296,7911
79296,7912
79297,7113
79297,7112
79297,7121
79297,7111
79298,4428
79298,4426
79299,7560
79299,7561
79299,7559
79300,2935
79300,2943
79300,2951
79300,2945
79301,3480
79301,3476
79301,3482
79301,3481
79302,1455
79302,1449
79303,8432
79303,8435
79303,8434
79303,8431
79304,5938
79304,5944
79304,5942
79304,5939
79305,6264
79305,6259
79305,6258
79306,4455
79306,4460
79307,7908
79307,7901
79307,7904
79308,1469
79308,1476
79309,12169
79309,12170
79310,6612
79311,6291
79311,6288
79311,6276
79311,6287
79312,9389
79312,9386
79312,9388
79312,9387
79313,10607
79314,1617
79315,78
79316,1549
79316,1544
79316,1545
79316,1552
79317,2841
79317,2833
79317,2839
79318,8292
79319,2976
79320,11922
79320,11923
79320,11917
79321,7297
79322,3656
79323,11051
79324,9751
79324,9749
79324,9752
79325,7125
79325,7132
79325,7126
79325,7130
79326,2110
79326,2107
79326,2105
79326,2103
79327,11469
79327,11476
79327,11477
79328,8673
79328,8671
79328,8672
79329,2426
79329,2415
79330,6681
79330,6680
79331,4694
79331,4702
79332,3951
79332,3950
79332,3947
79333,10870
79334,1687
79334,1685
79334,1681
79335,3572
79335,3575
79335,3566
79336,11717
79336,11727
79337,12276
79337,12274
79338,2363
79338,2364
79338,2366
79338,2367
79339,11040
79339,11039
79339,11032
79340,5625
79340,5616
79341,12000
79342,6603
79342,6606
79343,1331
79343,1343
79343,1344
79344,287
79345,11147
79345,11153
79345,11148
79346,10572
79346,10576
79347,7111
79347,7120
79347,7117
79347,7109
79348,4505
79348,4499
79348,4507
79349,6995
79350,13100
79350,13095
79350,13098
79351,11392
79352,1142
79352,1143
79353,9625
79353,9621
79354,8511
79354,8509
79355,825
79355,821
79355,826
79355,823
79356,10766
79356,10768
79357,11726
79357,11719
79358,1877
79358,1880
79358,1881
79359,12566
79359,12570
79359,12567
79359,12575
79360,5071
79361,10350
79362,1139
79362,1145
79363,2497
79363,2490
79363,2494
79363,2496
79364,2432
79364,2437
79365,5145
79366,6151
79366,6143
79367,2160
79367,2164
79367,2165
79367,2162
79368,10880
79368,10878
79368,10881
79369,1471
79370,5999
79370,5995
79371,5765
79371,5763
79371,5757
79371,5761
79372,12897
79372,12903
79372,12904
79373,6379
79373,6375
79373,6382
79373,6376
79374,12282
79374,12283
79375,7250
79376,3815
79376,3821
79377,6996
79377,7003
79377,7001
79377,7004
79378,843
79378,840
79379,4186
79379,4183
79379,4180
79379,4188
79380,605
79380,596
79380,594
79380,592
79381,8800
79381,8798
79382,878
79383,2647
79383,2639
79384,7231
79385,12521
79385,12526
79385,12525
79386,7984
79386,7990
79387,10291
79387,10296
79387,10287
79388,821
79388,820
79389,8540
79389,8533
79389,8536
79390,1572
79391,343
79391,350
79392,2866
79392,2862
79392,2858
79392,2857
79393,11365
79393,11379
79393,11367
79393,11375
79394,6524
79394,6526
79395,6990
79395,6988
79396,3949
79396,3954
79396,3955
79396,3945
79397,10469
79397,10466
79397,10468
79398,4636
79398,4633
79399,11066
79400,13226
79400,13222
79400,13224
79400,13220
79401,8644
79401,8646
79401,8647
79402,74
79402,69
79402,71
79402,70
79403,8336
79403,8348
79403,8334
79403,8353
79404,12391
79404,12392
79405,10265
79405,10267
79405,10271
79405,10270
79406,8619
79406,8627
79406,8623
79407,7971
79407,7974
79408,10502
79408,10490
79408,10503
79409,10452
79409,10453
79410,11733
79410,11730
79410,11728
79411,6189
79411,6188
79411,6187
79412,9073
79412,9067
79412,9071
79412,9074
79413,7100
79413,7101
79413,7104
79413,7107
79414,5656
79414,5652
79414,5650
79415,5387
79416,4261
79416,4259
79416,4267
79416,4268
79417,9726
79417,9730
79417,9724
79417,9731
79418,10528
79418,10526
79419,8954
79420,10317
79420,10313
79420,10322
79420,10328
79421,11778
79422,11522
79422,11524
79422,11539
79422,11525
79423,8598
79423,8591
79424,1571
79424,1566
79425,3674
79425,3671
79425,3677
79426,3750
79426,3742
79426,3744
79427,1206
79428,820
79428,823
79428,822
79428,827
79429,7991
79429,7993
79429,7995
79429,7997
79430,680
79430,671
79431,7364
79431,7362
79431,7363
79432,8745
79432,8748
79433,2333
79434,1534
79434,1532
79434,1535
79435,3664
79436,11217
79436,11207
79436,11211
79436,11210
79437,12267
79438,10265
79438,10273
79438,10269
79439,1056
79439,1054
79439,1050
79439,1058
79440,5402
79440,5405
79441,2644
79441,2639
79442,13076
79442,13066
79443,10059
79443,10057
79444,11572
79444,11558
79444,11571
79444,11556
79445,2061
79445,2060
79445,2063
79446,10066
79446,10070
79446,10072
79447,3796
79448,3410
79448,3406
79449,2697
79449,2702
79449,2701
79449,2705
79450,9326
79450,9331
79451,13403
79451,13398
79452,12451
79453,5098
79453,5102
79454,313
79454,316
79454,310
79455,6889
79455,6893
79456,1525
79456,1524
79456,1522
79456,1521
79457,3193
79458,10226
79458,10220
79458,10217
79458,10231
79459,10584
79459,10583
79460,7728
79460,7734
79460,7736
79461,1778
79461,1785
79461,1787
79461,1781
79462,8751
79463,5434
79463,5427
79463,5438
79464,661
79465,3429
79465,3426
79465,3435
79466,4094
79466,4093
79467,1565
79467,1556
79468,7764
79468,7774
79469,3351
79469,3355
79469,3348
79469,3357
79470,1530
79470,1525
79471,3755
79472,11838
79472,11850
79472,11841
79473,4470
79473,4466
79473,4469
79474,5640
79475,1179
79475,1183
79475,1181
79476,4508
79476,4505
79476,4499
79477,2766
79477,2761
79477,2763
79477,2764
79478,10422
79478,10423
79479,7263
79479,7261
79479,7264
79480,4742
79480,4737
79480,4738
79481,4016
79481,4020
79482,9447
79483,10193
79484,12384
79485,1345
79485,1340
79485,1332
79486,10547
79487,210
79487,202
79487,204
79488,11258
79489,13006
79489,13003
79489,13009
79489,13000
79490,2502
79490,2510
79491,11106
79492,4582
79492,4587
79492,4589
79492,4588
79493,5273
79493,5274
79493,5279
79493,5277
79494,6426
79494,6420
79494,6416
79494,6421
79495,7786
79496,3136
79496,3135
79496,3137
79496,3130
79497,8487
79497,8494
79497,8492
79498,11549
79498,11543
79498,11551
79498,11541
79499,3818
79499,3819
79499,3815
79500,13263
79500,13270
79500,13267
79501,569
79501,566
79501,568
79501,557
79502,1130
79502,1133
79503,812
79504,6554
79504,6557
79504,6564
79505,2297
79506,9167
79507,12888
79507,12891
79507,12887
79508,1226
79508,1222
79509,2170
79509,2160
79509,2156
79509,2159
79510,717
79511,766
79511,771
79511,769
79512,7401
79512,7398
79513,11825
79514,8959
79515,3668
79515,3666
79515,3664
79515,3662
79516,4606
79516,4608
79516,4619
79517,5035
79517,5034
79517,5026
79517,5027
79518,11983
79518,11982
79518,11985
79519,2274
79519,2272
79520,2384
79520,2392
79520,2389
79520,2385
79521,1712
79522,8262
79522,8260
79522,8265
79522,8254
79523,3812
79523,3809
79523,3804
79524,11450
79524,11448
79524,11454
79525,3484
79525,3481
79526,11882
79526,11891
79526,11892
79526,11884
79527,7094
79528,11442
79528,11437
79529,9597
79530,11493
79530,11480
79531,11117
79531,11119
79532,233
79532,243
79532,247
79532,234
79533,4240
79533,4242
79534,9783
79534,9796
79534,9788
79534,9784
79535,10619
79536,10358
79536,10360
79536,10365
79537,10181
79537,10183
79537,10180
79538,569
79538,570
79539,1730
79540,7726
79540,7729
79540,7734
79541,13081
79541,13091
79541,13094
79542,4724
79542,4730
79542,4721
79543,7893
79544,8149
79544,8150
79544,8147
79545,8900
79546,8987
79547,8119
79547,8123
79547,8121
79548,4438
79549,6034
79549,6032
79549,6036
79550,7694
79550,7702
79550,7691
79551,4870
79551,4865
79552,3796
79552,3800
79552,3802
79553,9447
79553,9446
79553,9449
79554,7253
79554,7255
79555,532
79556,7830
79556,7832
79556,7837
79557,3718
79558,9880
79559,4689
79559,4680
79559,4675
79559,4673
79560,5515
79560,5523
79560,5514
79560,5519
79561,6909
79562,5063
79563,1333
79564,5678
79564,5675
79565,3333
79566,4531
79567,10867
79568,9835
79568,9836
79569,5524
79569,5521
79569,5512
79569,5520
79570,1545
79570,1550
79570,1543
79570,1549
79571,5610
79572,2877
79572,2883
79573,12581
79573,12585
79574,6275
79574,6269
79574,6274
79574,6268
79575,1061
79575,1059
79576,2374
79576,2372
79576,2370
79576,2361
79577,11753
79577,11751
79577,11760
79577,11752
79578,6065
79579,11407
79580,1463
79581,476
79581,486
79582,5908
79582,5910
79582,5909
79582,5904
79583,3086
79583,3093
79583,3094
79583,3087
79584,2841
79584,2842
79585,8705
79585,8702
79586,2472
79586,2474
79586,2470
79586,2471
79587,7814
79587,7821
79588,7334
79589,2357
79589,2347
79589,2355
79589,2354
79590,1598
79590,1595
79590,1594
79590,1592
79591,10180
79591,10185
79591,10172
79591,10173
79592,3941
79593,4953
79593,4947
79593,4948
79594,8053
79594,8059
79595,5780
79595,5784
79595,5783
79596,2986
79596,2985
79597,718
79597,714
79597,719
79597,715
79598,7911
79598,7919
79598,7922
79598,7918
79599,5868
79600,10496
79601,3677
79601,3670
79601,3680
79602,6449
79602,6452
79602,6447
79602,6446
79603,9360
79603,9356
79603,9358
79604,1784
79604,1779
79604,1778
79605,4897
79606,4049
79607,6353
79608,8484
79608,8488
79608,8486
79608,8490
79609,1935
79610,5519
79611,1625
79611,1624
79611,1619
79611,1628
79612,3236
79612,3239
79612,3244
79613,2765
79613,2764
79613,2758
79613,2761
79614,5855
79614,5850
79614,5852
79615,8356
79615,8360
79615,8354
79615,8357
79616,4224
79616,4226
79616,4222
79616,4227
79617,13170
79617,13163
79618,1724
79618,1726
79619,3064
79620,1214
79621,8078
79621,8082
79622,4379
79623,3475
79623,3474
79623,3468
79624,2186
79624,2183
79624,2178
79625,6355
79625,6352
79625,6348
79626,2617
79626,2607
79626,2611
79626,2603
79627,10595
79628,1882
79628,1880
79628,1881
79628,1879
79629,6167
79629,6170
79629,6169
79629,6168
79630,1927
79630,1923
79630,1928
79631,651
79631,641
79631,639
79632,9755
79632,9753
79632,9752
79632,9748
79633,5823
79634,5967
79635,2248
79636,1375
79636,1365
79636,1374
79637,3406
79638,5282
79638,5274
79638,5275
79639,9023
79639,9025
79639,9027
79640,12356
79640,12354
79640,12355
79640,12348
79641,3442
79642,3494
79643,12709
79643,12711
79644,1054
79644,1053
79645,6999
79645,7003
79645,6997
79645,7002
79646,11084
79646,11083
79647,8949
79648,8054
79648,8063
79648,8061
79649,629
79650,12682
79650,12683
79651,7950
79652,10417
79652,10419
79652,10407
79653,4927
79653,4924
79654,10018
79655,12808
79655,12807
79655,12801
79655,12799
79656,2708
79656,2707
79656,2711
79656,2718
79657,6384
79657,6378
79657,6376
79657,6380
79658,701
79658,709
79658,710
79659,1068
79659,1071
79659,1060
79660,3776
79660,3768
79660,3764
79660,3769
79661,11297
79662,5411
79663,8409
79663,8403
79663,8405
79664,9719
79664,9731
79664,9732
79665,12411
79665,12420
79666,13221
79666,13226
79666,13220
79667,13078
79668,1928
79668,1922
79668,1919
79669,7931
79669,7928
79670,12808
79671,9849
79671,9843
79671,9846
79672,5840
79672,5841
79672,5834
79672,5848
79673,8960
79674,12413
79674,12411
79675,5089
79675,5091
79675,5087
79675,5082
79676,10631
79677,1501
79677,1494
79678,12188
79678,12194
79678,12193
79679,3016
79680,3753
79680,3757
79680,3760
79681,12833
79681,12832
79681,12831
79682,2065
79683,5062
79683,5064
79684,417
79684,424
79684,426
79684,423
79685,9113
79685,9110
79685,9116
79686,7215
79687,1224
79687,1229
79687,1217
79688,10128
79688,10124
79688,10116
79688,10125
79689,2182
79689,2181
79689,2180
79689,2185
79690,5854
79690,5850
79690,5856
79691,1889
79691,1892
79692,9384
79693,6372
79694,1285
79694,1290
79694,1281
79695,12527
79696,5329
79696,5337
79696,5336
79696,5342
79697,11544
79697,11546
79698,6186
79698,6189
79698,6193
79698,6188
79699,3533
79699,3541
79699,3547
79700,4277
